Microsoft Corp | Price History                                          31-Mar-2026 08:44;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O;;;;;;;;;;;;;;;
Interval: Daily;;;;;;;;;;;;;;;
History Period: 01-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
VAP: Total;25.494.797.962;;;;;;;;;;;;;;
Price;Volume;%Volume;Count;%Count;;;;;;;;;;;
500.00 - 550.00;1.814.902.934;7,12%;88;8,77%;;;;;;;;;;;
450.00 - 500.00;1.804.368.962;7,08%;87;8,67%;;;;;;;;;;;
400.00 - 450.00;5.349.189.059;20,98%;258;25,72%;;;;;;;;;;;
350.00 - 400.00;2.948.808.617;11,57%;111;11,07%;;;;;;;;;;;
300.00 - 350.00;4.528.273.476;17,76%;166;16,55%;;;;;;;;;;;
250.00 - 300.00;6.146.656.684;24,11%;198;19,74%;;;;;;;;;;;
200.00 - 250.00;2.902.598.230;11,39%;95;9,47%;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O Statistics     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Price;;;Volume;;;;;Up/Down;;Price Change (Close-Close);;;Turnover;;
High;555,45;31-Jul-2025;Max;90.428.853;26-Jan-2022;Advancing;12.997.196.979;Up;522;Up;+10,13%;09-Apr-2025;Max;34.420.715.038,00;19-Dec-2025
Low;213,43;04-Nov-2022;Min;5.855.880;24-Dec-2025;Declining;12.468.682.970;Down;480;Down;-7,72%;26-Oct-2022;Min;2.278.816.560,00;25-Nov-2022
Avg (Close);366,91;;Avg;25.418.542;;Total;25.494.797.962;Unch;0;Period;+44,47%;03-Jan-2022 - 31-Dec-2025;Avg;8.974.709.444,40;
Avg (High-Low);384,44;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
MSFT.O History     Daily     03-Jan-2022 - 31-Dec-2025;;;;;;;;;;;;;;;
Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Turnover - USD;Flow;;;;;;
31-Dec-2025;483,62;-3,86;-0,79%;487,84;483,30;488,14;15.601.554;7.559.337.807,00;311.674.395.951,25;;;;;;
30-Dec-2025;487,48;+0,38;+0,08%;485,93;485,50;489,68;13.944.512;6.803.098.189,00;319.233.733.758,25;;;;;;
29-Dec-2025;487,10;-0,61;-0,13%;484,86;484,18;488,35;10.893.408;5.301.016.844,00;312.430.635.569,25;;;;;;
26-Dec-2025;487,71;-0,31;-0,06%;486,71;485,96;488,12;8.842.175;4.308.912.672,00;317.731.652.413,25;;;;;;
24-Dec-2025;488,02;+1,17;+0,24%;485,68;484,83;489,16;5.855.880;2.856.107.322,00;322.040.565.085,25;;;;;;
23-Dec-2025;486,85;+1,93;+0,40%;484,98;484,74;487,83;14.683.582;7.145.629.225,00;319.184.457.763,25;;;;;;
22-Dec-2025;484,92;-1,00;-0,21%;486,12;482,69;488,73;16.963.019;8.228.897.016,00;312.038.828.538,25;;;;;;
19-Dec-2025;485,92;+1,94;+0,40%;487,36;482,49;487,85;70.836.105;34.420.715.038,00;320.267.725.554,25;;;;;;
18-Dec-2025;483,98;+7,86;+1,65%;478,19;477,89;489,60;28.573.545;13.844.982.732,00;285.847.010.516,25;;;;;;
17-Dec-2025;476,12;-0,27;-0,06%;476,91;475,00;480,00;24.527.176;11.697.351.267,00;272.002.027.784,25;;;;;;
16-Dec-2025;476,39;+1,57;+0,33%;471,91;470,88;477,89;20.705.560;9.839.748.442,00;283.699.379.051,25;;;;;;
15-Dec-2025;474,82;-3,71;-0,78%;480,10;472,52;480,72;23.727.694;11.270.918.896,00;273.859.630.609,25;;;;;;
12-Dec-2025;478,53;-4,94;-1,02%;479,82;476,34;482,45;21.248.102;10.171.127.251,00;285.130.549.505,25;;;;;;
11-Dec-2025;483,47;+4,91;+1,03%;476,63;475,86;486,03;24.669.180;11.894.086.676,00;295.301.676.756,25;;;;;;
10-Dec-2025;478,56;-13,46;-2,74%;484,03;475,08;484,25;35.756.229;17.129.217.825,00;283.407.590.080,25;;;;;;
09-Dec-2025;492,02;+1,00;+0,20%;489,10;488,50;492,12;14.696.078;7.217.115.242,00;300.536.807.905,25;;;;;;
08-Dec-2025;491,02;+7,86;+1,63%;484,89;484,38;492,30;21.965.900;10.764.427.985,00;293.319.692.663,25;;;;;;
05-Dec-2025;483,16;+2,32;+0,48%;482,52;478,88;483,40;22.608.710;10.898.891.410,00;282.555.264.678,25;;;;;;
04-Dec-2025;480,84;+3,11;+0,65%;479,76;476,49;481,32;22.318.155;10.696.051.148,00;271.656.373.268,25;;;;;;
03-Dec-2025;477,73;-12,27;-2,50%;476,32;475,20;484,24;34.615.102;16.596.399.017,00;260.960.322.120,25;;;;;;
02-Dec-2025;490,00;+3,26;+0,67%;486,72;486,32;493,50;19.562.722;9.586.637.821,00;277.556.721.137,25;;;;;;
01-Dec-2025;486,74;-5,27;-1,07%;488,44;484,65;489,86;23.963.993;11.678.384.141,00;267.970.083.316,25;;;;;;
28-Nov-2025;492,01;+6,51;+1,34%;487,60;486,65;492,63;14.386.730;7.062.298.326,00;279.648.467.457,25;;;;;;
26-Nov-2025;485,50;+8,51;+1,78%;486,31;481,20;488,31;25.709.079;12.475.247.466,00;272.586.169.131,25;;;;;;
25-Nov-2025;476,99;+2,99;+0,63%;474,07;464,89;479,15;28.019.793;13.292.998.459,00;260.110.921.665,25;;;;;;
24-Nov-2025;474,00;+1,88;+0,40%;475,00;468,02;476,90;34.421.046;16.312.272.832,00;246.817.923.206,25;;;;;;
21-Nov-2025;472,12;-6,31;-1,32%;478,50;468,27;478,92;31.769.248;15.043.080.535,00;230.505.650.374,25;;;;;;
20-Nov-2025;478,43;-8,69;-1,78%;492,71;475,50;493,57;26.802.542;12.944.327.019,00;245.548.730.909,25;;;;;;
19-Nov-2025;487,12;-6,67;-1,35%;490,10;482,83;495,19;23.245.314;11.345.731.831,00;258.493.057.928,25;;;;;;
18-Nov-2025;493,79;-13,70;-2,70%;495,37;486,78;502,98;33.815.114;16.693.048.612,00;269.838.789.759,25;;;;;;
17-Nov-2025;507,49;-2,69;-0,53%;508,45;504,91;512,12;19.092.752;9.695.636.831,00;286.531.838.371,25;;;;;;
14-Nov-2025;510,18;+6,89;+1,37%;498,23;497,44;511,60;28.505.746;14.465.218.314,00;296.227.475.202,25;;;;;;
13-Nov-2025;503,29;-7,85;-1,54%;510,31;501,29;513,50;25.273.114;12.790.944.895,00;281.762.256.888,25;;;;;;
12-Nov-2025;511,14;+2,46;+0,48%;509,36;499,12;511,67;26.574.851;13.497.089.070,00;294.553.201.783,25;;;;;;
11-Nov-2025;508,68;+2,68;+0,53%;504,80;502,35;509,60;17.980.020;9.121.645.921,00;281.056.112.713,25;;;;;;
10-Nov-2025;506,00;+9,18;+1,85%;500,04;498,80;506,85;26.101.480;13.161.940.646,00;271.934.466.792,25;;;;;;
07-Nov-2025;496,82;-0,28;-0,06%;496,95;493,25;499,38;24.019.764;11.916.037.399,00;258.772.526.146,25;;;;;;
06-Nov-2025;497,10;-10,06;-1,98%;505,66;495,81;505,70;27.406.496;13.665.182.315,00;270.688.563.545,25;;;;;;
05-Nov-2025;507,16;-7,17;-1,39%;513,30;506,58;514,83;23.024.342;11.719.403.377,00;284.353.745.860,25;;;;;;
04-Nov-2025;514,33;-2,70;-0,52%;511,76;507,84;515,55;20.958.663;10.755.292.655,00;296.073.149.237,25;;;;;;
03-Nov-2025;517,03;-0,78;-0,15%;519,81;514,59;524,96;22.374.742;11.602.236.303,00;306.828.441.892,25;;;;;;
31-Oct-2025;517,81;-7,95;-1,51%;528,88;515,10;529,32;34.006.424;17.637.833.089,00;318.430.678.195,25;;;;;;
30-Oct-2025;525,76;-15,79;-2,92%;530,48;522,12;534,97;41.023.088;21.622.164.218,00;336.068.511.284,25;;;;;;
29-Oct-2025;541,55;-0,52;-0,10%;544,94;536,73;546,27;36.023.004;19.346.866.956,00;357.690.675.502,25;;;;;;
28-Oct-2025;542,07;+10,55;+1,98%;550,00;540,77;553,72;29.986.683;16.334.755.635,00;377.037.542.458,25;;;;;;
27-Oct-2025;531,52;+7,91;+1,51%;531,78;529,01;534,58;18.734.716;9.965.946.975,00;360.702.786.823,25;;;;;;
24-Oct-2025;523,61;+3,05;+0,59%;522,79;520,71;525,35;15.532.360;8.134.316.368,00;350.736.839.848,25;;;;;;
23-Oct-2025;520,56;+0,02;+0,00%;522,46;518,61;523,95;14.023.532;7.315.663.856,00;342.602.523.480,25;;;;;;
22-Oct-2025;520,54;+2,88;+0,56%;521,15;517,71;525,23;18.962.694;9.890.196.464,00;335.286.859.624,25;;;;;;
21-Oct-2025;517,66;+0,87;+0,17%;517,50;513,04;518,69;15.586.204;8.050.173.140,00;325.396.663.160,25;;;;;;
20-Oct-2025;516,79;+3,21;+0,63%;514,61;513,43;518,70;14.665.620;7.576.565.639,00;317.346.490.020,25;;;;;;
17-Oct-2025;513,58;+1,97;+0,39%;509,04;507,31;515,48;19.867.765;10.174.952.755,00;309.769.924.381,25;;;;;;
16-Oct-2025;511,61;-1,82;-0,35%;512,58;508,13;516,85;15.559.565;7.965.621.931,00;299.594.971.626,25;;;;;;
15-Oct-2025;513,43;-0,14;-0,03%;514,96;510,00;517,19;14.694.654;7.554.273.022,00;307.560.593.557,25;;;;;;
14-Oct-2025;513,57;-0,48;-0,09%;510,23;506,00;515,28;14.684.300;7.518.208.038,00;315.114.866.579,25;;;;;;
13-Oct-2025;514,05;+3,09;+0,60%;516,41;511,68;516,41;14.284.238;7.341.934.009,00;322.633.074.617,25;;;;;;
10-Oct-2025;510,96;-11,44;-2,19%;519,64;509,63;523,58;24.133.840;12.416.352.817,00;315.291.140.608,25;;;;;;
09-Oct-2025;522,40;-2,45;-0,47%;522,34;517,40;524,33;18.343.602;9.555.825.189,00;327.707.493.425,25;;;;;;
08-Oct-2025;524,85;+0,87;+0,17%;523,28;523,09;526,95;13.363.447;7.013.736.095,00;337.263.318.614,25;;;;;;
07-Oct-2025;523,98;-4,59;-0,87%;528,29;521,44;529,80;14.615.208;7.665.222.907,00;330.249.582.519,25;;;;;;
06-Oct-2025;528,57;+11,22;+2,17%;518,61;518,20;531,03;21.388.581;11.262.838.662,00;337.914.805.426,25;;;;;;
03-Oct-2025;517,35;+1,61;+0,31%;517,10;515,00;520,49;15.112.321;7.828.960.703,00;326.651.966.764,25;;;;;;
02-Oct-2025;515,74;-3,97;-0,76%;517,64;510,68;521,60;21.222.886;10.947.940.642,00;318.823.006.061,25;;;;;;
01-Oct-2025;519,71;+1,76;+0,34%;514,80;511,69;520,51;22.632.336;11.707.693.772,00;329.770.946.703,25;;;;;;
30-Sep-2025;517,95;+3,35;+0,65%;513,24;509,66;518,16;19.728.229;10.183.981.883,00;318.063.252.931,25;;;;;;
29-Sep-2025;514,60;+3,14;+0,61%;511,50;508,88;516,85;17.617.775;9.063.489.310,00;307.879.271.048,25;;;;;;
26-Sep-2025;511,46;+4,43;+0,87%;510,06;506,62;513,94;16.213.129;8.276.339.473,00;298.815.781.738,25;;;;;;
25-Sep-2025;507,03;-3,12;-0,61%;508,30;505,04;510,01;15.786.468;8.010.929.178,00;290.539.442.265,25;;;;;;
24-Sep-2025;510,15;+0,92;+0,18%;510,38;506,92;512,48;13.533.711;6.895.018.139,00;298.550.371.443,25;;;;;;
23-Sep-2025;509,23;-5,22;-1,01%;513,80;507,31;514,59;19.799.580;10.099.115.342,00;291.655.353.304,25;;;;;;
22-Sep-2025;514,45;-3,48;-0,67%;515,59;512,55;517,74;20.009.314;10.297.042.697,00;301.754.468.646,25;;;;;;
19-Sep-2025;517,93;+9,48;+1,86%;510,56;510,31;519,30;52.474.093;27.036.027.125,00;312.051.511.343,25;;;;;;
18-Sep-2025;508,45;-1,57;-0,31%;511,49;507,66;513,07;18.913.696;9.631.186.816,00;285.015.484.218,25;;;;;;
17-Sep-2025;510,02;+0,98;+0,19%;510,62;505,93;511,29;15.816.585;8.049.663.191,00;294.646.671.034,25;;;;;;
16-Sep-2025;509,04;-6,32;-1,23%;516,88;508,60;517,23;19.711.922;10.078.395.788,00;286.597.007.843,25;;;;;;
15-Sep-2025;515,36;+5,46;+1,07%;508,79;507,00;515,47;17.143.786;8.796.379.064,00;296.675.403.631,25;;;;;;
12-Sep-2025;509,90;+8,89;+1,77%;506,65;503,85;512,55;23.624.884;12.041.304.368,00;287.879.024.567,25;;;;;;
11-Sep-2025;501,01;+0,64;+0,13%;502,25;497,88;503,17;18.881.608;9.468.394.398,00;275.837.720.199,25;;;;;;
10-Sep-2025;500,37;+1,96;+0,39%;502,98;496,72;503,23;21.611.816;10.817.356.060,00;266.369.325.801,25;;;;;;
09-Sep-2025;498,41;+0,21;+0,04%;501,43;497,70;502,25;14.410.542;7.194.581.163,00;255.551.969.741,25;;;;;;
08-Sep-2025;498,20;+3,20;+0,65%;498,11;495,03;501,20;16.771.015;8.362.606.255,00;248.357.388.578,25;;;;;;
05-Sep-2025;495,00;-12,97;-2,55%;509,07;492,37;511,97;31.994.846;15.895.827.958,00;239.994.782.323,25;;;;;;
04-Sep-2025;507,97;+2,62;+0,52%;504,30;503,15;508,15;15.509.486;7.861.609.699,00;255.890.610.281,25;;;;;;
03-Sep-2025;505,35;+0,23;+0,05%;503,79;502,32;507,79;16.345.078;8.253.344.967,00;248.029.000.582,25;;;;;;
02-Sep-2025;505,12;-1,57;-0,31%;500,47;496,81;506,00;18.127.995;9.119.014.030,00;239.775.655.615,25;;;;;;
29-Aug-2025;506,69;-2,95;-0,58%;508,66;504,49;509,60;20.961.569;10.631.240.369,00;248.894.669.645,25;;;;;;
28-Aug-2025;509,64;+2,90;+0,57%;507,09;505,50;511,09;18.015.593;9.166.117.456,00;259.525.910.014,25;;;;;;
27-Aug-2025;506,74;+4,70;+0,94%;502,00;499,90;507,29;17.277.893;8.724.584.951,00;250.359.792.558,25;;;;;;
26-Aug-2025;502,04;-2,22;-0,44%;504,36;498,51;504,98;30.835.709;15.467.853.295,00;241.635.207.607,25;;;;;;
25-Aug-2025;504,26;-2,97;-0,59%;506,63;504,12;508,19;21.638.579;10.946.571.723,00;257.103.060.902,25;;;;;;
22-Aug-2025;507,23;+2,99;+0,59%;504,25;502,41;510,73;24.324.161;12.344.882.292,00;268.049.632.625,25;;;;;;
21-Aug-2025;504,24;-1,48;-0,29%;503,69;502,72;507,63;18.443.254;9.314.048.323,00;255.704.750.333,25;;;;;;
20-Aug-2025;505,72;-4,05;-0,79%;509,87;504,44;511,00;27.723.025;14.039.528.705,00;265.018.798.656,25;;;;;;
19-Aug-2025;509,77;-7,33;-1,42%;515,00;508,55;515,16;21.481.016;10.965.624.632,00;279.058.327.361,25;;;;;;
18-Aug-2025;517,10;-3,07;-0,59%;521,59;514,02;522,82;23.760.583;12.281.898.372,00;290.023.951.993,25;;;;;;
15-Aug-2025;520,17;-2,31;-0,44%;522,77;519,08;526,10;25.213.272;13.158.708.308,00;302.305.850.365,25;;;;;;
14-Aug-2025;522,48;+1,90;+0,36%;522,56;520,14;525,95;20.269.074;10.594.593.001,00;315.464.558.673,25;;;;;;
13-Aug-2025;520,58;-8,66;-1,64%;532,11;519,37;532,70;19.619.160;10.289.766.764,00;304.869.965.672,25;;;;;;
12-Aug-2025;529,24;+7,47;+1,43%;523,75;522,70;530,98;18.688.921;9.863.268.532,00;315.159.732.436,25;;;;;;
11-Aug-2025;521,77;-0,27;-0,05%;522,30;519,72;527,59;20.194.372;10.558.167.538,00;305.296.463.904,25;;;;;;
08-Aug-2025;522,04;+1,20;+0,23%;522,60;519,41;524,66;15.531.009;8.106.260.884,00;315.854.631.442,25;;;;;;
07-Aug-2025;520,84;-4,10;-0,78%;526,80;517,55;528,09;16.079.144;8.394.834.349,00;307.748.370.558,25;;;;;;
06-Aug-2025;524,94;-2,81;-0,53%;530,90;524,03;531,70;21.355.702;11.233.849.434,00;316.143.204.907,25;;;;;;
05-Aug-2025;527,75;-7,89;-1,47%;537,18;527,24;537,30;19.171.569;10.184.951.201,00;327.377.054.341,25;;;;;;
04-Aug-2025;535,64;+11,53;+2,20%;528,27;528,13;538,25;25.349.004;13.563.960.270,00;337.562.005.542,25;;;;;;
01-Aug-2025;524,11;-9,39;-1,76%;535,00;520,86;535,80;28.977.628;15.238.134.068,00;323.998.045.272,25;;;;;;
31-Jul-2025;533,50;+20,26;+3,95%;555,23;531,90;555,45;51.617.326;27.768.634.679,00;339.236.179.340,25;;;;;;
30-Jul-2025;513,24;+0,67;+0,13%;515,17;509,44;515,95;26.380.434;13.718.207.139,00;311.467.544.661,25;;;;;;
29-Jul-2025;512,57;+0,07;+0,01%;515,53;511,56;517,62;16.469.235;8.454.365.103,00;297.749.337.522,25;;;;;;
28-Jul-2025;512,50;-1,21;-0,24%;514,08;510,12;515,00;14.308.027;7.332.910.798,00;289.294.972.419,25;;;;;;
25-Jul-2025;513,71;+2,83;+0,55%;512,47;510,36;518,29;19.125.699;9.834.421.158,00;296.627.883.217,25;;;;;;
24-Jul-2025;510,88;+5,01;+0,99%;508,77;507,30;513,67;16.107.000;8.226.859.517,00;286.793.462.059,25;;;;;;
23-Jul-2025;505,87;+0,60;+0,12%;506,75;500,70;506,79;16.396.585;8.267.673.446,00;278.566.602.542,25;;;;;;
22-Jul-2025;505,27;-4,79;-0,94%;510,97;505,27;511,20;13.868.644;7.031.697.094,00;270.298.929.096,25;;;;;;
21-Jul-2025;510,06;+0,01;+0,00%;506,71;505,55;512,09;14.066.805;7.175.759.040,00;277.330.626.190,25;;;;;;
18-Jul-2025;510,05;-1,65;-0,32%;514,48;507,43;514,64;21.209.666;10.835.737.459,00;270.154.867.150,25;;;;;;
17-Jul-2025;511,70;+6,08;+1,20%;505,68;505,62;513,37;17.503.129;8.950.287.875,00;280.990.604.609,25;;;;;;
16-Jul-2025;505,62;-0,20;-0,04%;505,18;501,89;506,72;15.154.374;7.651.389.158,00;272.040.316.734,25;;;;;;
15-Jul-2025;505,82;+2,80;+0,56%;503,02;502,79;508,30;14.927.202;7.553.575.502,00;279.691.705.892,25;;;;;;
14-Jul-2025;503,02;-0,30;-0,06%;501,52;501,03;503,97;12.058.848;6.061.820.764,00;272.138.130.390,25;;;;;;
11-Jul-2025;503,32;+1,84;+0,37%;498,47;497,80;505,03;16.459.512;8.275.505.853,00;278.199.951.154,25;;;;;;
10-Jul-2025;501,48;-2,03;-0,40%;503,05;497,75;504,44;16.498.740;8.266.778.883,00;269.924.445.301,25;;;;;;
09-Jul-2025;503,51;+6,89;+1,39%;500,30;499,74;506,78;18.659.538;9.380.050.208,00;278.191.224.184,25;;;;;;
08-Jul-2025;496,62;-1,10;-0,22%;497,24;494,11;498,20;11.846.586;5.878.920.689,00;268.811.173.976,25;;;;;;
07-Jul-2025;497,72;-1,12;-0,22%;497,38;495,23;498,75;13.981.605;6.954.238.246,00;274.690.094.665,25;;;;;;
03-Jul-2025;498,84;+7,75;+1,58%;493,81;493,44;500,13;13.984.829;6.966.595.212,00;281.644.332.911,25;;;;;;
02-Jul-2025;491,09;-0,96;-0,20%;489,99;488,70;493,50;16.319.641;8.015.050.466,00;274.677.737.699,25;;;;;;
01-Jul-2025;492,05;-5,36;-1,08%;496,47;490,98;498,05;19.945.375;9.842.257.328,00;282.692.788.165,25;;;;;;
30-Jun-2025;497,41;+1,47;+0,30%;497,04;495,33;500,76;28.368.991;14.118.128.767,00;292.535.045.493,25;;;;;;
27-Jun-2025;495,94;-1,51;-0,30%;497,55;493,03;499,30;34.539.236;17.145.516.187,00;278.416.916.726,25;;;;;;
26-Jun-2025;497,45;+5,18;+1,05%;492,98;492,81;498,04;21.578.853;10.711.037.009,00;295.562.432.913,25;;;;;;
25-Jun-2025;492,27;+2,16;+0,44%;492,04;489,39;494,56;17.495.099;8.609.363.165,00;284.851.395.904,25;;;;;;
24-Jun-2025;490,11;+4,11;+0,85%;488,95;486,80;491,85;22.305.642;10.929.782.021,00;276.242.032.739,25;;;;;;
23-Jun-2025;486,00;+8,60;+1,80%;478,21;472,51;487,75;24.863.952;11.998.082.176,00;265.312.250.718,25;;;;;;
20-Jun-2025;477,40;-2,84;-0,59%;482,23;476,87;483,46;37.576.206;18.002.922.721,00;253.314.168.542,25;;;;;;
18-Jun-2025;480,24;+2,20;+0,46%;478,00;474,46;481,00;17.526.452;8.401.853.417,00;271.317.091.263,25;;;;;;
17-Jun-2025;478,04;-1,10;-0,23%;475,40;474,08;478,74;15.414.128;7.354.754.362,00;262.915.237.846,25;;;;;;
16-Jun-2025;479,14;+4,18;+0,88%;475,21;475,00;480,69;15.626.104;7.485.575.532,00;270.269.992.208,25;;;;;;
13-Jun-2025;474,96;-3,91;-0,82%;476,41;472,76;479,18;16.814.456;7.997.372.502,00;262.784.416.676,25;;;;;;
12-Jun-2025;478,87;+6,25;+1,32%;475,02;473,52;480,42;18.950.582;9.059.725.544,00;270.781.789.178,25;;;;;;
11-Jun-2025;472,62;+1,70;+0,36%;470,02;469,66;475,47;16.399.176;7.758.296.379,00;261.722.063.634,25;;;;;;
10-Jun-2025;470,92;-1,83;-0,39%;471,19;466,96;472,80;15.375.944;7.226.339.114,00;253.963.767.255,25;;;;;;
09-Jun-2025;472,75;+2,37;+0,50%;469,70;468,62;473,43;16.469.932;7.771.586.217,00;261.190.106.369,25;;;;;;
06-Jun-2025;470,38;+2,70;+0,58%;470,09;468,78;473,34;15.285.624;7.197.456.749,00;253.418.520.152,25;;;;;;
05-Jun-2025;467,68;+3,81;+0,82%;464,96;464,03;469,65;20.154.460;9.421.654.885,00;246.221.063.403,25;;;;;;
04-Jun-2025;463,87;+0,90;+0,19%;464,00;463,02;465,69;14.162.688;6.575.040.021,00;236.799.408.518,25;;;;;;
03-Jun-2025;462,97;+1,00;+0,22%;461,47;460,86;464,14;15.743.760;7.283.829.075,00;230.224.368.497,25;;;;;;
02-Jun-2025;461,97;+1,61;+0,35%;457,14;456,89;462,11;16.626.495;7.665.966.280,00;222.940.539.422,25;;;;;;
30-May-2025;460,36;+1,68;+0,37%;459,72;455,54;461,68;34.770.475;15.989.642.235,00;215.274.573.142,25;;;;;;
29-May-2025;458,68;+1,32;+0,29%;461,55;455,31;461,72;13.982.211;6.412.637.399,00;199.284.930.907,25;;;;;;
28-May-2025;457,36;-3,33;-0,72%;461,22;456,93;462,52;17.086.261;7.834.912.860,00;192.872.293.508,25;;;;;;
27-May-2025;460,69;+10,51;+2,33%;456,48;456,12;460,95;20.974.293;9.626.898.282,00;200.707.206.368,25;;;;;;
23-May-2025;450,18;-4,68;-1,03%;449,98;448,91;453,69;16.883.509;7.614.870.369,00;191.080.308.086,25;;;;;;
22-May-2025;454,86;+2,29;+0,51%;454,95;453,90;460,25;18.025.612;8.222.492.129,00;198.695.178.455,25;;;;;;
21-May-2025;452,57;-5,60;-1,22%;454,57;451,81;457,78;19.216.906;8.731.638.574,00;190.472.686.326,25;;;;;;
20-May-2025;458,17;-0,70;-0,15%;455,59;454,32;458,34;15.441.808;7.054.167.598,00;199.204.324.900,25;;;;;;
19-May-2025;458,87;+4,60;+1,01%;450,88;450,80;459,59;21.336.509;9.762.426.669,00;206.258.492.498,25;;;;;;
16-May-2025;454,27;+1,14;+0,25%;452,05;448,73;454,36;23.849.781;10.784.303.629,00;196.496.065.829,25;;;;;;
15-May-2025;453,13;+0,19;+0,04%;450,77;450,43;456,19;21.992.323;9.972.377.745,00;185.711.762.200,25;;;;;;
14-May-2025;452,94;+3,80;+0,85%;448,14;448,14;453,90;19.902.796;8.999.772.858,00;175.739.384.455,25;;;;;;
13-May-2025;449,14;-0,12;-0,03%;447,78;445,36;450,67;23.618.819;10.595.457.531,00;166.739.611.597,25;;;;;;
12-May-2025;449,26;+10,53;+2,40%;445,94;439,78;449,37;22.821.935;10.178.476.875,00;177.335.069.128,25;;;;;;
09-May-2025;438,73;+0,56;+0,13%;440,00;435,88;440,74;15.324.233;6.716.028.936,00;167.156.592.253,25;;;;;;
08-May-2025;438,17;+4,82;+1,11%;437,93;435,66;443,67;23.491.330;10.317.005.517,00;160.440.563.317,25;;;;;;
07-May-2025;433,35;+0,04;+0,01%;433,84;431,11;438,12;23.307.241;10.111.609.858,00;150.123.557.800,25;;;;;;
06-May-2025;433,31;-2,86;-0,66%;432,20;431,17;437,73;15.104.204;6.561.269.848,00;140.011.947.942,25;;;;;;
05-May-2025;436,17;+0,89;+0,20%;432,87;432,11;439,50;20.136.053;8.790.090.552,00;146.573.217.790,25;;;;;;
02-May-2025;435,28;+9,88;+2,32%;431,74;429,99;439,44;30.757.434;13.395.067.444,00;137.783.127.238,25;;;;;;
01-May-2025;425,40;+30,14;+7,63%;431,11;424,90;436,99;58.938.100;25.361.900.819,00;124.388.059.794,25;;;;;;
30-Apr-2025;395,26;+1,22;+0,31%;390,30;384,44;396,66;36.461.075;14.486.325.366,00;99.026.158.975,25;;;;;;
29-Apr-2025;394,04;+2,88;+0,74%;391,30;390,38;395,10;14.973.976;5.893.681.287,00;84.539.833.609,25;;;;;;
28-Apr-2025;391,16;-0,69;-0,18%;391,96;386,64;392,74;16.579.430;6.470.084.324,00;78.646.152.322,25;;;;;;
25-Apr-2025;391,85;+4,55;+1,17%;387,00;384,60;392,16;18.973.165;7.399.544.794,00;85.116.236.646,25;;;;;;
24-Apr-2025;387,30;+12,91;+3,45%;375,70;375,19;388,45;22.232.289;8.562.650.630,00;77.716.691.852,25;;;;;;
23-Apr-2025;374,39;+7,57;+2,06%;376,06;373,02;380,39;20.545.526;7.728.367.433,00;69.154.041.222,25;;;;;;
22-Apr-2025;366,82;+7,70;+2,14%;363,38;359,86;367,77;19.484.993;7.116.460.165,00;61.425.673.789,25;;;;;;
21-Apr-2025;359,12;-8,66;-2,35%;362,82;355,67;364,48;20.807.279;7.474.692.108,00;54.309.213.624,25;;;;;;
17-Apr-2025;367,78;-3,83;-1,03%;373,75;366,89;374,32;21.120.192;7.817.530.995,00;61.783.905.732,25;;;;;;
16-Apr-2025;371,61;-14,12;-3,66%;380,67;368,00;381,61;21.967.826;8.214.366.935,00;69.601.436.727,25;;;;;;
15-Apr-2025;385,73;-2,08;-0,54%;388,51;384,16;391,89;17.199.890;6.654.683.658,00;77.815.803.662,25;;;;;;
14-Apr-2025;387,81;-0,64;-0,16%;393,22;384,21;394,65;19.251.172;7.488.541.446,00;84.470.487.320,25;;;;;;
11-Apr-2025;388,45;+7,10;+1,86%;380,64;378,89;390,05;23.839.220;9.212.932.025,00;91.959.028.766,25;;;;;;
10-Apr-2025;381,35;-9,14;-2,34%;382,06;367,80;383,90;38.024.368;14.407.373.690,00;82.746.096.741,25;;;;;;
09-Apr-2025;390,49;+35,93;+10,13%;353,54;353,10;393,23;50.199.696;19.027.126.625,00;97.153.470.431,25;;;;;;
08-Apr-2025;354,56;-3,30;-0,92%;368,26;350,25;373,65;35.868.918;12.965.083.664,00;78.126.343.806,25;;;;;;
07-Apr-2025;357,86;-1,98;-0,55%;350,88;344,79;371,00;50.424.998;17.952.295.102,00;91.091.427.470,25;;;;;;
04-Apr-2025;359,84;-13,27;-3,56%;364,13;359,48;374,59;49.209.854;17.949.410.651,00;109.043.722.572,25;;;;;;
03-Apr-2025;373,11;-9,03;-2,36%;374,79;369,35;377,48;30.197.997;11.290.204.740,00;126.993.133.223,25;;;;;;
02-Apr-2025;382,14;-0,05;-0,01%;377,97;376,62;385,08;16.092.555;6.142.851.944,00;138.283.337.963,25;;;;;;
01-Apr-2025;382,19;+6,80;+1,81%;374,65;373,23;382,85;19.689.503;7.482.971.338,00;144.426.189.907,25;;;;;;
