Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Turnover - USD;Flow;;;;;;
09-Aug-2023;129,66;-1,74;-1,32%;131,66;129,00;132,04;24.912.918;3.246.566.114,00;-18.838.313.668,43;;;;;;
08-Aug-2023;131,40;-0,13;-0,10%;130,62;129,55;131,51;23.535.181;3.080.111.214,00;-15.591.747.554,43;;;;;;
07-Aug-2023;131,53;+3,42;+2,67%;129,16;129,02;131,61;22.746.290;2.974.451.462,00;-12.511.636.340,43;;;;;;
04-Aug-2023;128,11;-0,34;-0,26%;129,28;127,91;131,51;26.147.158;3.381.315.052,00;-15.486.087.802,43;;;;;;
03-Aug-2023;128,45;+0,07;+0,05%;127,97;127,42;129,39;20.159.528;2.590.866.688,00;-12.104.772.750,43;;;;;;
02-Aug-2023;128,38;-3,17;-2,41%;129,45;127,56;130,09;26.273.258;3.380.134.627,00;-14.695.639.438,43;;;;;;
01-Aug-2023;131,55;-1,17;-0,88%;130,78;130,68;132,63;23.276.440;3.065.933.163,00;-11.315.504.811,43;;;;;;
31-Jul-2023;132,72;+0,14;+0,11%;132,73;131,78;133,53;28.055.531;3.719.123.094,00;-8.249.571.648,43;;;;;;
28-Jul-2023;132,58;+3,18;+2,46%;130,78;130,57;133,74;36.591.158;4.852.050.823,00;-11.968.694.742,43;;;;;;
27-Jul-2023;129,40;+0,13;+0,10%;131,67;128,79;133,24;44.952.074;5.896.870.461,00;-16.820.745.565,43;;;;;;
26-Jul-2023;129,27;+7,06;+5,78%;130,07;128,32;130,98;61.682.093;7.998.145.630,00;-22.717.616.026,43;;;;;;
25-Jul-2023;122,21;+0,68;+0,56%;121,36;121,02;123,15;52.509.551;6.497.236.932,00;-30.715.761.656,43;;;;;;
24-Jul-2023;121,53;+1,51;+1,26%;121,66;120,98;123,00;29.723.667;3.619.680.733,00;-37.212.998.588,43;;;;;;
21-Jul-2023;120,02;+0,82;+0,69%;120,62;118,73;120,99;71.606.474;8.587.286.440,00;-40.832.679.321,43;;;;;;
20-Jul-2023;119,20;-2,83;-2,32%;121,42;118,22;124,09;37.906.763;4.561.857.321,00;-49.419.965.761,43;;;;;;
19-Jul-2023;122,03;-1,73;-1,40%;124,60;121,80;125,18;37.224.033;4.574.332.142,00;-44.858.108.440,43;;;;;;
18-Jul-2023;123,76;-0,89;-0,71%;124,60;122,96;124,68;26.226.447;3.243.607.855,00;-40.283.776.298,43;;;;;;
17-Jul-2023;124,65;-0,77;-0,61%;125,94;124,20;127,10;25.716.215;3.215.088.138,00;-37.040.168.443,43;;;;;;
14-Jul-2023;125,42;+0,88;+0,71%;124,80;123,49;126,78;33.283.076;4.175.191.512,00;-33.825.080.305,43;;;;;;
13-Jul-2023;124,54;+5,61;+4,72%;120,93;120,45;124,83;44.297.915;5.481.273.327,00;-38.000.271.817,43;;;;;;
12-Jul-2023;118,93;+1,79;+1,53%;118,80;118,41;120,33;30.404.409;3.622.765.810,00;-43.481.545.144,43;;;;;;
11-Jul-2023;117,14;+0,69;+0,59%;116,29;115,35;117,71;23.078.782;2.697.644.521,00;-47.104.310.954,43;;;;;;
10-Jul-2023;116,45;-3,03;-2,54%;118,30;116,14;118,31;35.315.235;4.126.514.457,00;-49.801.955.475,43;;;;;;
07-Jul-2023;119,48;-0,63;-0,52%;120,10;119,40;121,05;21.709.549;2.607.014.497,00;-45.675.441.018,43;;;;;;
06-Jul-2023;120,11;-1,64;-1,35%;119,80;118,40;120,30;24.778.801;2.964.197.703,00;-43.068.426.521,43;;;;;;
05-Jul-2023;121,75;+1,85;+1,54%;119,24;119,23;122,61;27.584.809;3.356.184.737,00;-40.104.228.818,43;;;;;;
03-Jul-2023;119,90;+0,20;+0,17%;119,24;118,82;120,19;14.467.850;1.728.930.008,00;-43.460.413.555,43;;;;;;
30-Jun-2023;119,70;+0,60;+0,50%;120,17;119,69;121,08;29.532.241;3.549.416.805,00;-45.189.343.563,43;;;;;;
29-Jun-2023;119,10;-1,08;-0,90%;119,24;118,30;120,06;24.090.902;2.868.313.481,00;-48.738.760.368,43;;;;;;
28-Jun-2023;120,18;+1,85;+1,56%;117,09;116,85;120,39;27.091.449;3.234.649.238,00;-45.870.446.887,43;;;;;;
27-Jun-2023;118,33;-0,01;-0,01%;117,08;116,10;119,08;39.535.936;4.659.654.114,00;-49.105.096.125,43;;;;;;
26-Jun-2023;118,34;-4,00;-3,27%;120,76;118,27;122,00;33.969.897;4.058.377.779,00;-44.445.442.011,43;;;;;;
23-Jun-2023;122,34;-0,81;-0,66%;121,38;121,06;122,79;34.913.637;4.266.497.693,00;-40.387.064.232,43;;;;;;
22-Jun-2023;123,15;+2,60;+2,16%;120,00;118,83;123,24;26.952.246;3.275.305.870,00;-36.120.566.539,43;;;;;;
21-Jun-2023;120,55;-2,55;-2,07%;122,40;120,10;122,66;30.306.336;3.665.076.831,00;-39.395.872.409,43;;;;;;
20-Jun-2023;123,10;-0,43;-0,35%;122,93;122,14;124,57;26.097.492;3.213.113.884,00;-35.730.795.578,43;;;;;;
16-Jun-2023;123,53;-1,56;-1,25%;125,93;123,28;126,11;45.535.553;5.658.388.537,00;-32.517.681.694,43;;;;;;
15-Jun-2023;125,09;+1,42;+1,15%;123,14;122,40;125,46;35.246.268;4.381.885.736,00;-26.859.293.157,43;;;;;;
14-Jun-2023;123,67;-0,16;-0,13%;123,10;121,45;124,05;30.592.297;3.768.008.576,00;-31.241.178.893,43;;;;;;
13-Jun-2023;123,83;+0,19;+0,15%;124,98;123,18;125,16;22.278.313;2.762.200.003,00;-27.473.170.317,43;;;;;;
12-Jun-2023;123,64;+1,41;+1,15%;122,79;121,66;124,05;28.338.743;3.484.633.217,00;-30.235.370.320,43;;;;;;
09-Jun-2023;122,23;+0,09;+0,07%;122,25;121,91;123,76;23.778.319;2.917.106.851,00;-33.720.003.537,43;;;;;;
08-Jun-2023;122,14;-0,36;-0,29%;122,23;121,24;123,23;29.389.167;3.592.673.036,00;-36.637.110.388,43;;;;;;
07-Jun-2023;122,50;-4,81;-3,78%;126,97;122,12;129,04;52.538.986;6.505.758.310,00;-33.044.437.352,43;;;;;;
06-Jun-2023;127,31;+1,30;+1,03%;126,01;125,36;128,29;26.638.295;3.389.082.168,00;-26.538.679.042,43;;;;;;
05-Jun-2023;126,01;+1,34;+1,07%;124,01;123,84;127,43;32.305.531;4.077.918.292,00;-29.927.761.210,43;;;;;;
02-Jun-2023;124,67;+0,95;+0,77%;123,99;123,76;126,15;26.980.147;3.367.480.319,00;-34.005.679.502,43;;;;;;
01-Jun-2023;123,72;+0,85;+0,69%;122,82;122,62;124,42;30.772.683;3.797.214.700,00;-37.373.159.821,43;;;;;;
31-May-2023;122,87;-0,80;-0,65%;122,75;122,50;124,06;37.325.787;4.592.515.174,00;-41.170.374.521,43;;;;;;
30-May-2023;123,67;-0,94;-0,75%;125,64;122,00;125,66;35.076.658;4.335.806.114,00;-36.577.859.347,43;;;;;;
26-May-2023;124,61;+1,13;+0,92%;123,17;122,45;125,26;35.635.937;4.434.847.072,00;-32.242.053.233,43;;;;;;
25-May-2023;123,48;+2,58;+2,13%;124,52;121,96;125,32;42.316.986;5.232.283.263,00;-36.676.900.305,43;;;;;;
24-May-2023;120,90;-1,66;-1,35%;121,12;119,86;121,91;34.182.635;4.132.220.396,00;-41.909.183.568,43;;;;;;
23-May-2023;122,56;-2,49;-1,99%;124,16;122,21;124,63;34.046.251;4.198.319.384,00;-37.776.963.172,43;;;;;;
22-May-2023;125,05;+2,29;+1,87%;122,94;122,74;126,43;35.253.034;4.413.717.518,00;-33.578.643.788,43;;;;;;
19-May-2023;122,76;-0,07;-0,06%;123,55;122,15;125,97;41.353.445;5.101.093.534,00;-37.992.361.306,43;;;;;;
18-May-2023;122,83;+1,99;+1,65%;120,95;120,83;123,31;35.234.233;4.310.985.841,00;-32.891.267.772,43;;;;;;
17-May-2023;120,84;+1,33;+1,11%;119,61;118,89;121,67;33.323.588;4.010.251.590,00;-37.202.253.613,43;;;;;;
16-May-2023;119,51;+3,00;+2,57%;116,49;116,43;120,75;45.035.558;5.374.324.385,00;-41.212.505.203,43;;;;;;
15-May-2023;116,51;-1,00;-0,85%;116,11;116,01;118,48;36.266.765;4.242.545.400,00;-46.586.829.588,43;;;;;;
12-May-2023;117,51;+0,94;+0,81%;116,68;116,11;118,03;41.102.330;4.811.266.897,00;-42.344.284.188,43;;;;;;
11-May-2023;116,57;+4,82;+4,31%;115,40;114,41;117,92;78.900.029;9.208.366.617,00;-47.155.551.085,43;;;;;;
10-May-2023;111,75;+4,40;+4,10%;107,97;107,93;112,94;63.153.367;6.988.576.134,00;-56.363.917.702,43;;;;;;
09-May-2023;107,35;-0,42;-0,39%;108,39;107,19;110,15;36.360.141;3.943.624.750,00;-63.352.493.836,43;;;;;;
08-May-2023;107,77;+2,20;+2,08%;105,18;105,16;107,96;26.511.445;2.841.154.257,00;-59.408.869.086,43;;;;;;
05-May-2023;105,57;+0,88;+0,84%;104,82;104,11;105,88;26.639.254;2.800.674.796,00;-62.250.023.343,43;;;;;;
04-May-2023;104,69;-0,72;-0,68%;105,49;103,97;105,60;23.419.506;2.454.846.470,00;-65.050.698.139,43;;;;;;
03-May-2023;105,41;+0,09;+0,09%;105,53;104,96;107,49;21.795.405;2.308.787.787,00;-62.595.851.669,43;;;;;;
02-May-2023;105,32;-1,88;-1,75%;107,14;103,71;107,20;30.997.245;3.263.375.518,00;-64.904.639.456,43;;;;;;
01-May-2023;107,20;-0,14;-0,13%;106,84;106,82;107,99;26.681.680;2.863.006.388,00;-61.641.263.938,43;;;;;;
28-Apr-2023;107,34;-0,25;-0,23%;107,04;105,09;107,35;36.139.847;3.856.000.433,00;-58.778.257.550,43;;;;;;
27-Apr-2023;107,59;+3,88;+3,74%;104,45;103,54;108,37;50.089.187;5.364.110.222,00;-54.922.257.117,43;;;;;;
26-Apr-2023;103,71;-0,14;-0,13%;104,92;102,63;106,35;53.347.560;5.564.140.772,00;-60.286.367.339,43;;;;;;
25-Apr-2023;103,85;-2,12;-2,00%;105,83;103,84;106,69;46.664.104;4.913.732.520,00;-54.722.226.567,43;;;;;;
24-Apr-2023;105,97;+0,56;+0,53%;105,49;104,70;106,63;23.542.829;2.492.974.524,00;-49.808.494.047,43;;;;;;
21-Apr-2023;105,41;+0,12;+0,11%;105,47;104,78;106,00;25.800.082;2.717.942.503,00;-52.301.468.571,43;;;;;;
20-Apr-2023;105,29;+1,11;+1,07%;103,91;103,87;106,25;27.820.794;2.925.185.910,00;-55.019.411.074,43;;;;;;
19-Apr-2023;104,18;-0,32;-0,31%;103,58;103,07;104,98;20.905.684;2.177.178.455,00;-57.944.596.984,43;;;;;;
18-Apr-2023;104,50;-1,47;-1,39%;106,49;104,07;106,54;26.596.445;2.793.416.006,00;-55.767.418.529,43;;;;;;
17-Apr-2023;105,97;-2,90;-2,66%;104,66;104,52;106,16;37.571.218;3.959.321.293,00;-52.974.002.523,43;;;;;;
14-Apr-2023;108,87;+1,44;+1,34%;106,89;106,84;108,94;26.578.002;2.873.336.676,00;-49.014.681.230,43;;;;;;
13-Apr-2023;107,43;+2,79;+2,67%;105,84;105,84;107,49;24.843.579;2.657.111.744,00;-51.888.017.906,43;;;;;;
12-Apr-2023;104,64;-0,71;-0,67%;106,58;104,34;106,75;24.370.274;2.562.066.484,00;-54.545.129.650,43;;;;;;
11-Apr-2023;105,35;-1,09;-1,02%;106,55;104,68;106,73;26.311.803;2.775.926.867,00;-51.983.063.166,43;;;;;;
10-Apr-2023;106,44;-1,98;-1,83%;106,98;105,12;107,59;27.067.355;2.875.947.624,00;-49.207.136.299,43;;;;;;
06-Apr-2023;108,42;+3,95;+3,78%;105,26;104,33;109,17;48.711.480;5.228.701.694,00;-46.331.188.675,43;;;;;;
05-Apr-2023;104,47;-0,25;-0,24%;105,78;103,66;106,10;28.290.503;2.955.526.397,00;-51.559.890.369,43;;;;;;
04-Apr-2023;104,72;+0,36;+0,34%;104,33;104,04;105,58;24.420.079;2.558.647.545,00;-48.604.363.972,43;;;;;;
03-Apr-2023;104,36;+0,63;+0,61%;102,39;101,93;104,53;25.035.399;2.592.294.544,00;-51.163.011.517,43;;;;;;
31-Mar-2023;103,73;+2,84;+2,81%;101,30;101,04;103,89;36.863.369;3.796.259.613,00;-53.755.306.061,43;;;;;;
30-Mar-2023;100,89;-0,50;-0,49%;100,91;99,78;101,16;33.086.183;3.327.853.987,00;-57.551.565.674,43;;;;;;
29-Mar-2023;101,39;+0,36;+0,36%;102,28;100,65;102,49;28.779.572;2.918.650.232,00;-54.223.711.687,43;;;;;;
28-Mar-2023;101,03;-1,43;-1,40%;102,44;99,74;102,45;32.057.865;3.225.519.777,00;-57.142.361.919,43;;;;;;
27-Mar-2023;102,46;-2,98;-2,83%;104,62;101,93;104,76;31.120.864;3.208.833.126,00;-53.916.842.142,43;;;;;;
24-Mar-2023;105,44;-0,16;-0,15%;104,99;103,84;105,49;30.411.043;3.191.261.160,00;-50.708.009.016,43;;;;;;
23-Mar-2023;105,60;+2,23;+2,16%;105,06;104,46;106,30;40.797.769;4.308.487.275,00;-47.516.747.856,43;;;;;;
22-Mar-2023;103,37;-1,55;-1,48%;104,27;103,33;106,59;43.427.419;4.557.371.585,00;-51.825.235.131,43;;;;;;
21-Mar-2023;104,92;+3,70;+3,66%;101,25;101,22;105,10;42.110.279;4.373.284.827,00;-47.267.863.546,43;;;;;;
20-Mar-2023;101,22;-0,40;-0,39%;100,12;99,87;101,75;32.960.440;3.328.047.524,00;-51.641.148.373,43;;;;;;
17-Mar-2023;101,62;+1,30;+1,30%;100,26;100,10;102,84;61.028.547;6.189.071.880,00;-48.313.100.849,43;;;;;;
16-Mar-2023;100,32;+4,21;+4,38%;96,20;95,50;101,19;65.567.656;6.531.395.011,00;-54.502.172.729,43;;;;;;
15-Mar-2023;96,11;+2,14;+2,28%;93,22;92,64;96,93;50.622.050;4.824.757.664,00;-61.033.567.740,43;;;;;;
14-Mar-2023;93,97;+2,86;+3,14%;92,56;92,44;94,36;36.050.214;3.373.864.556,00;-65.858.325.404,43;;;;;;
13-Mar-2023;91,11;+0,48;+0,53%;90,09;89,42;92,57;37.335.573;3.415.722.454,00;-69.232.189.960,43;;;;;;
10-Mar-2023;90,63;-1,69;-1,83%;92,17;90,40;92,79;35.941.046;3.282.516.005,00;-72.647.912.414,43;;;;;;
09-Mar-2023;92,32;-1,93;-2,05%;94,05;91,90;95,53;28.813.532;2.698.035.245,00;-69.365.396.409,43;;;;;;
08-Mar-2023;94,25;+0,39;+0,42%;94,12;94,00;95,96;34.103.265;3.231.769.786,00;-66.667.361.164,43;;;;;;
07-Mar-2023;93,86;-1,27;-1,34%;94,98;93,53;95,67;27.835.476;2.624.711.089,00;-69.899.130.950,43;;;;;;
06-Mar-2023;95,13;+1,48;+1,58%;94,02;94,00;95,97;32.639.313;3.106.544.844,00;-67.274.419.861,43;;;;;;
03-Mar-2023;93,65;+1,65;+1,79%;92,48;92,45;93,73;35.160.105;3.282.598.019,00;-70.380.964.705,43;;;;;;
02-Mar-2023;92,00;+1,64;+1,81%;89,66;89,59;92,28;32.226.229;2.932.755.883,00;-73.663.562.724,43;;;;;;
01-Mar-2023;90,36;+0,30;+0,33%;89,98;89,67;91,03;31.111.225;2.810.241.076,00;-76.596.318.607,43;;;;;;
28-Feb-2023;90,06;+0,19;+0,21%;89,33;89,32;91,23;30.142.039;2.722.778.016,00;-79.406.559.683,43;;;;;;
